data,PIB,Cambio_Dolar,IGPM,Inflacao_Mensal,Selic
2019-07-01,0.5725009232862636,0.5022292216578312,0.327247191011236,0.23513513513513512,6.5
2019-08-01,0.5695582816001663,0.5045138965907328,0.17696629213483148,0.2135135135135135,6.0
2019-09-01,0.5579298773016049,0.577379500033272,0.26966292134831465,0.17297297297297295,6.0
2019-10-01,0.591612041873822,0.5809063283277511,0.3665730337078652,0.2108108108108108,5.5
2019-11-01,0.5789452909871757,0.5375640485327065,0.31320224719101125,0.32162162162162156,5.0
2019-12-01,0.5773642422857082,0.5924627908524276,0.5646067415730338,0.49459459459459454,5.0
2020-01-01,0.5525114320925839,0.5470354679147351,0.33848314606741575,0.24054054054054053,4.5
2020-02-01,0.5571813529928713,0.5972095911984561,0.2654494382022472,0.25135135135135134,4.5
2020-03-01,0.5765355660643618,0.6520196082780649,0.4452247191011236,0.2027027027027027,4.25
2020-04-01,0.5019169940635908,0.8174478184681588,0.38342696629213485,0.09999999999999999,3.75
2020-05-01,0.5124836329024809,0.8931304482842757,0.3103932584269663,0.08108108108108107,3.75
2020-06-01,0.5449797910530894,0.844841736352949,0.49016853932584276,0.254054054054054,3.0
2020-07-01,0.5854219833277424,0.845107912073287,0.5842696629213484,0.28108108108108104,2.25
2020-08-01,0.5782200756022745,0.8323314774970609,0.6558988764044944,0.2486486486486486,2.25
2020-09-01,0.5899060925238935,0.8469045981855687,0.8806179775280899,0.3567567567567567,2.0
2020-10-01,0.6178572304226754,0.9069937670518822,0.7247191011235956,0.4162162162162162,2.0
2020-11-01,0.6251683162677926,0.9170640818046714,0.7317415730337079,0.42432432432432426,2.0
2020-12-01,0.6535997059557268,0.8259876228290044,0.4058988764044944,0.5486486486486486,2.0
2021-01-01,0.6236772048290372,0.8001907592662423,0.6334269662921349,0.25135135135135134,2.0
2021-02-01,0.6552202259008542,0.866335425770246,0.6264044943820225,0.4162162162162162,2.0
2021-03-01,0.7246132010529915,0.8934853492447263,0.6839887640449438,0.43513513513513513,2.0
2021-04-01,0.689360652711438,0.9160437415433755,0.4831460674157304,0.26756756756756755,2.75
2021-05-01,0.681989095601661,0.8547789632455691,0.8469101123595506,0.40810810810810805,2.75
2021-06-01,0.6838019141684062,0.8004125723665239,0.3553370786516854,0.327027027027027,3.5
2021-07-01,0.719875772231793,0.7653439212119868,0.3806179775280899,0.44324324324324316,4.25
2021-08-01,0.721393161183737,0.7947119756892842,0.36376404494382025,0.41891891891891886,4.25
2021-09-01,0.7152680817602283,0.799081693764834,0.1811797752808989,0.4972972972972972,5.25
2021-10-01,0.7275228584129108,0.8508750526806113,0.3609550561797753,0.5216216216216215,6.25
2021-11-01,0.7440864875419849,0.9126056384890093,0.27387640449438205,0.4405405405405405,7.75
2021-12-01,0.7510402431868399,0.9009382694141914,0.39325842696629215,0.381081081081081,7.75
