data,PIB,Cambio_Dolar,IGPM,Inflacao_Mensal,Selic
2024-01-01,1.7143358171815786,1.3574120297626073,-0.5996624914040303,-0.19478214801420926,11.75
2024-02-01,1.7572131547584813,1.3915405255895532,-1.2357297145686492,0.8444233149413741,11.25
2024-03-01,2.018558643836669,1.4108852490306338,-1.1818257126055458,-0.8537904903762866,11.25
2024-04-01,2.1174674140520215,1.4844895626113297,-0.3409232819811345,-0.2961680468391442,10.75
2024-05-01,2.01354957485245,1.5357609434389083,0.2843631407908638,-0.09339624918927421,10.75
2024-06-01,2.0659161526005616,1.6292604400707962,0.1981167376498985,-0.7270581168451178,10.5
2024-07-01,2.237638282560442,1.9060629868699932,-0.017499270202514728,-0.2961680468391442,10.5
2024-08-01,2.191551349043278,1.9680290115511774,-0.3624848827663758,-1.310027035088494,10.5
2024-09-01,2.1456474955328466,1.9325636852425303,-0.006718469809894059,-0.14408919860174174,10.5
2024-10-01,2.2781876561406182,1.7981729032880334,0.9635535655259653,0.16006849787306332,10.75
2024-11-01,2.2900186930201736,2.0774918368763142,0.7263759568883108,-0.2708215721329104,11.25
2024-12-01,2.3034445601806044,2.278881417090162,0.21967833843513973,0.16006849787306332,11.25
